feed_url,podcast_title,episode_guid,episode_title,mp3_url,published_date_iso,podcast_slug
https://thetwentyminutevc.libsyn.com/rss,The Twenty Minute VC (20VC): Venture Capital | Startup Funding | The Pitch,a5241b1a-68b1-4f5c-a0aa-b382e0570ae1,20Product: Product Secrets Behind Uber and Opendoor | How AI Changes the Role of the PM & The Product Development Process | How to Hire the Best Product Teams & What No One Does That Everyone Should Do with Brian Tolkin,https://traffic.libsyn.com/secure/thetwentyminutevc/20Prouct-_Brian_Tolkin_Head_of_Product__Opendoor.mp3?dest-id=240976,2025-02-07T07:07:00,the-twenty-minute-vc-20vc-venture-capital-startup-funding-the-pitch
https://thetwentyminutevc.libsyn.com/rss,The Twenty Minute VC (20VC): Venture Capital | Startup Funding | The Pitch,0cf64684-a208-4ba5-add5-bcf67bf11907,20VC: Affirm Max Levchin on Why Grading Talent by Letter (A or B) is Total BS | How to Create a Culture of Post Mortems and Writing | Why You Should Only Study Failure Not Success & The Biggest Surprises Scaling to $18.7BN Market Cap,https://traffic.libsyn.com/secure/thetwentyminutevc/20VC-_Max_Levchin__Affirm.mp3?dest-id=240976,2025-02-05T11:55:00,the-twenty-minute-vc-20vc-venture-capital-startup-funding-the-pitch
https://thetwentyminutevc.libsyn.com/rss,The Twenty Minute VC (20VC): Venture Capital | Startup Funding | The Pitch,90fae46b-72ca-4772-a837-fc29bef49249,20VC: Lime's CEO on Going from Losing $3 on Every $1 to $90M in EBITDA | How Lime Built the Global Leader in Micromobility When Competitors Went Bust | Losing 90% of Revenues in COVID and The Uber Deal That Saved the Company with Wayne Ting,https://traffic.libsyn.com/secure/thetwentyminutevc/Wayne_Ting__Lime.mp3?dest-id=240976,2025-01-30T12:10:00,the-twenty-minute-vc-20vc-venture-capital-startup-funding-the-pitch
https://thetwentyminutevc.libsyn.com/rss,The Twenty Minute VC (20VC): Venture Capital | Startup Funding | The Pitch,66f6e80e-2881-4510-b7ed-df557e3d5bda,"20VC: Deepseek Special: Is Deepseek a Weapon of the CCP | How Should OpenAI and the US Government Respond | Why $500BN for Stargate is Not Enough | The Future of Inference, NVIDIA and Foundation Models with Jonathan Ross @ Groq",https://traffic.libsyn.com/secure/thetwentyminutevc/20VC-_Deepseek_Special_with_Jonathan_Ross.mp3?dest-id=240976,2025-01-30T12:06:00,the-twenty-minute-vc-20vc-venture-capital-startup-funding-the-pitch
https://thetwentyminutevc.libsyn.com/rss,The Twenty Minute VC (20VC): Venture Capital | Startup Funding | The Pitch,a9f43e2f-f074-4256-a05f-acdb5ac505df,"20Sales: Why Every Sales Rep Should Do Pipeline Generation & How to Teach Them | Verticalised Sales Playbooks: When and How | How the Best Sales Reps and Leaders Structure Their Time with Carlos Delatorre, CRO @ Harness",https://traffic.libsyn.com/secure/thetwentyminutevc/20Sales-_Carlos_Delatorre_CRO__Harness.mp3?dest-id=240976,2025-01-24T07:07:00,the-twenty-minute-vc-20vc-venture-capital-startup-funding-the-pitch
https://thetwentyminutevc.libsyn.com/rss,The Twenty Minute VC (20VC): Venture Capital | Startup Funding | The Pitch,48b4a59d-e12c-4fe0-a37a-a06ebf39ce0a,"20VC: Why All AI Companies Are Under-Valued | The Future of Foundation Models: Scaling Laws, Generalised vs Specialised, Commoditised? | From Unable to Afford Rent to Raising $130M From Index and Peter Thiel with George Sivulka @ Hebbia",https://traffic.libsyn.com/secure/thetwentyminutevc/20VC-_George_Sivulka__Hebbia.mp3?dest-id=240976,2025-01-22T07:08:00,the-twenty-minute-vc-20vc-venture-capital-startup-funding-the-pitch
https://thetwentyminutevc.libsyn.com/rss,The Twenty Minute VC (20VC): Venture Capital | Startup Funding | The Pitch,77ba2e1f-cebf-427d-bb5a-9b79e357ae3d,20VC: Why Large Seed Rounds Increase the Chances of Success | When to Sell in Venture | Why Multi-Stage Firms Do Not Do The Work | Is Europe Totally F****** and Why AI Means London Can Compete with the US with Hussein Kanji,https://traffic.libsyn.com/secure/thetwentyminutevc/20VC-_Hussein_Kanji__Hoxton_Ventures.mp3?dest-id=240976,2025-01-20T07:07:00,the-twenty-minute-vc-20vc-venture-capital-startup-funding-the-pitch
https://thetwentyminutevc.libsyn.com/rss,The Twenty Minute VC (20VC): Venture Capital | Startup Funding | The Pitch,ccda9df6-7cce-4d62-8759-1cd9aa92f77c,"20VC: Monday.com: Scaling from $6M to $120M in ARR in 3 Years | How Monday Have Built the Best Performance Marketing Engine in SaaS | Going Upmarket, International and Multi-Product; The Biggest Lessons and Mistakes with Eran Zinman",https://traffic.libsyn.com/secure/thetwentyminutevc/20VC-_Eran_Zinman_Co-Founder__Co-CEO__Monday.mp3?dest-id=240976,2025-01-17T07:07:00,the-twenty-minute-vc-20vc-venture-capital-startup-funding-the-pitch
https://thetwentyminutevc.libsyn.com/rss,The Twenty Minute VC (20VC): Venture Capital | Startup Funding | The Pitch,206947be-80bc-4538-bf81-d76b7a39393e,20VC: Why Scaling Laws Will Not Continue | OpenAI vs Anthropic vs X.ai: Who Wins and Why | How Far Will Model Providers Go Into the Application Layer | The End State for Models: Many Specialised or Few Generalised with Victor Riparbelli @ Synthesia,https://traffic.libsyn.com/secure/thetwentyminutevc/20VC-_Victor_Riparbelli__Synthesia.mp3?dest-id=240976,2025-01-15T07:07:00,the-twenty-minute-vc-20vc-venture-capital-startup-funding-the-pitch
https://thetwentyminutevc.libsyn.com/rss,The Twenty Minute VC (20VC): Venture Capital | Startup Funding | The Pitch,150c8a9f-eade-4fb2-821a-f768db2a49d9,20VC: Shervin Pishevar on The Epic Uber War and What Really Happened in the Firing of Travis Kalanick | Raising $15BN to Win China | Why The Traditional Venture Capital Model is Dead | The Future of Quantum and How We Will Cure All Diseases in 10 Years,https://traffic.libsyn.com/secure/thetwentyminutevc/20VC-_Shervin_Pishevar.mp3?dest-id=240976,2025-01-13T07:07:00,the-twenty-minute-vc-20vc-venture-capital-startup-funding-the-pitch
https://thetwentyminutevc.libsyn.com/rss,The Twenty Minute VC (20VC): Venture Capital | Startup Funding | The Pitch,3663af49-0223-4786-a9f0-ae370ebf8f12,20VC: The Future of Foundation Models | The Future of AI Consumer Apps and Why OpenAI Did a Disservice to Them | The Future of Music: Spotify vs YouTube & Spotify vs TikTok: What Happens with Mikey Shulman @ Suno,https://traffic.libsyn.com/secure/thetwentyminutevc/20VC-_Mikey_Shulman_Co-Founder__CEO__Suno.mp3?dest-id=240976,2025-01-10T07:07:00,the-twenty-minute-vc-20vc-venture-capital-startup-funding-the-pitch
https://thetwentyminutevc.libsyn.com/rss,The Twenty Minute VC (20VC): Venture Capital | Startup Funding | The Pitch,35b523e7-b4d4-42cc-aac7-c7ecd8fdf8c0,"20VC: Carvana: The Most Wild Story in Public Markets: From $60BN to $400M and Back to $40BN | The Biggest Opportunities, Mistakes and Challenges Ahead for One of the Public Market's Only 100x Investments",https://traffic.libsyn.com/secure/thetwentyminutevc/FINAL_Dan_Gill__Carvana.mp3?dest-id=240976,2025-01-08T17:39:00,the-twenty-minute-vc-20vc-venture-capital-startup-funding-the-pitch
https://thetwentyminutevc.libsyn.com/rss,The Twenty Minute VC (20VC): Venture Capital | Startup Funding | The Pitch,e18776ac-0169-477c-9158-54f720666962,20VC: How To Do a 10x Seed Fund in 2025 | Three Frameworks to Evaluate Startups an Founders | Lessons from Losing Billions Missing Airbnb and Pinterest & Investing Lessons from Charlie Munger with Mike Maples @ Floodgate,https://traffic.libsyn.com/secure/thetwentyminutevc/20VC-_Mike_Maples__Floodgate.mp3?dest-id=240976,2025-01-06T07:07:00,the-twenty-minute-vc-20vc-venture-capital-startup-funding-the-pitch
https://saastr.libsyn.com/rss,The Official SaaStr Podcast: SaaS | Founders | Investors,b80198d2-a604-46bb-9daa-cadd96e2b775,SaaStr 802: SaaS + AI: It’s Time to Move Much Faster with SaaStr CEO and Founder Jason Lemkin,https://traffic.libsyn.com/secure/saastr/Annual_2025_video_edits__-_jason__-_opener_-_spotify.mp3?dest-id=349407,2025-05-21T14:04:00,the-official-saastr-podcast-saas-founders-investors
https://saastr.libsyn.com/rss,The Official SaaStr Podcast: SaaS | Founders | Investors,815d7234-f89d-4103-8d8b-68297bfbc465,"SaaStr 801: AI, M&A, and the Future of SaaS: Lessons from Marc Benioff, Chair, CEO & Co-Founder of Salesforce",https://traffic.libsyn.com/secure/saastr/2025_video_edits__-_jason_-_benioff_-_spotify-updated_copy.prproj.mp3?dest-id=349407,2025-05-02T07:24:00,the-official-saastr-podcast-saas-founders-investors
https://saastr.libsyn.com/rss,The Official SaaStr Podcast: SaaS | Founders | Investors,d28cb955-a6a8-4b1e-8d7e-d8638ed4a0df,SaaStr 800: 10 Ways AI Is Going to Change Sales. For Real with SaaStr CEO and Founder Jason Lemkin,https://traffic.libsyn.com/secure/saastr/2025_video_edits_-_ww_-_jason_-_ai_in_sales_-_spotify-updated-2.mp3?dest-id=349407,2025-04-25T21:33:00,the-official-saastr-podcast-saas-founders-investors
https://saastr.libsyn.com/rss,The Official SaaStr Podcast: SaaS | Founders | Investors,ec173710-4ef3-417e-b49d-4b1dd28519b1,SaaStr 799: The Series A Landscape in 2025: Insights from Chemistry VC’s Ethan Kurzweil,https://traffic.libsyn.com/secure/saastr/2025_video_edits_-_ww_-_jason_-_chemistry_-_spotify.mp3?dest-id=349407,2025-04-18T15:59:00,the-official-saastr-podcast-saas-founders-investors
https://saastr.libsyn.com/rss,The Official SaaStr Podcast: SaaS | Founders | Investors,85fbad58-4932-47c1-bab0-716e4b71a727,SaaStr 798: The Top 10 Reasons to Come to 2025 SaaStr Annual May 13-15 in SF Bay with SaaStr CEO Jason Lemkin,https://traffic.libsyn.com/secure/saastr/2025_video_edits_-_top_10_reasons_to_come_to_2025_saastr_annual_may.mp3?dest-id=349407,2025-04-11T12:11:00,the-official-saastr-podcast-saas-founders-investors
https://saastr.libsyn.com/rss,The Official SaaStr Podcast: SaaS | Founders | Investors,3ec77554-d36d-4156-8894-ea2900436e99,"SaaStr 797: GTM in 2025: How It's Changed, How It's Changing, and What Hasn't Changed (Yet) with Jason Lemkin and Sam Blond",https://traffic.libsyn.com/secure/saastr/new_-_2025_video_edits_-_ww_-_jason_-_sam_-_SPOTIFY.mp3?dest-id=349407,2025-04-02T06:57:00,the-official-saastr-podcast-saas-founders-investors
https://saastr.libsyn.com/rss,The Official SaaStr Podcast: SaaS | Founders | Investors,9769e3ad-e100-4989-b401-465e9ce1fbca,"SaaStr 796: The Secrets Inside Google Cloud’s Growth with Sarah Kennedy, Vice President Google Cloud Marketing",https://traffic.libsyn.com/secure/saastr/2025_video_edits_-_google_cloud_-_SPOTIFY_-_2_updated.mp3?dest-id=349407,2025-03-26T06:39:00,the-official-saastr-podcast-saas-founders-investors
https://saastr.libsyn.com/rss,The Official SaaStr Podcast: SaaS | Founders | Investors,788fba76-eb12-4f1d-9d7a-514b53fa7d67,"SaaStr 795: The AI Impact on Banking and Finance with CEO and Co-founder at Treasury Prime, Chris Dean",https://traffic.libsyn.com/secure/saastr/2025_video_edits_-_jml_riverside_-_treasury_prime_-_spotify.mp3?dest-id=349407,2025-03-19T07:11:00,the-official-saastr-podcast-saas-founders-investors
https://saastr.libsyn.com/rss,The Official SaaStr Podcast: SaaS | Founders | Investors,e87ca9b9-22e4-4aab-ac10-5d94aa40b5cf,SaaStr 794: The Top 10 Customer Success Metrics Investors Care About in 2025 with Gainsight CEO Nick Mehta,https://traffic.libsyn.com/secure/saastr/2025_video_edits_-_2024_annual_-_gainsight_-_SPOTIFY.mp3?dest-id=349407,2025-03-14T06:55:00,the-official-saastr-podcast-saas-founders-investors
https://saastr.libsyn.com/rss,The Official SaaStr Podcast: SaaS | Founders | Investors,b218f033-bceb-4e37-b51a-dff4348dca3c,SaaStr 793: The 10-Point Checklist For When You Sell Your Company with David Frankel Managing Partner at Founder Collective and SaaStr CEO and Founder Jason Lemkin,https://traffic.libsyn.com/secure/saastr/2025_video_edits_-_jml_-_ww_-_founder_collective_-_SPOTIFY.mp3?dest-id=349407,2025-03-12T07:03:00,the-official-saastr-podcast-saas-founders-investors
https://saastr.libsyn.com/rss,The Official SaaStr Podcast: SaaS | Founders | Investors,69dea749-4b6f-4d39-a7b1-49615dfa447d,SaaStr 792: Why I’m Scared to Buy New SaaS Apps Now with SaaStr CEO and Founder Jason Lemkin,https://traffic.libsyn.com/secure/saastr/2025_video_edits_-_jml_-_buying_saas_-_spotify.mp3?dest-id=349407,2025-03-07T08:03:00,the-official-saastr-podcast-saas-founders-investors
https://saastr.libsyn.com/rss,The Official SaaStr Podcast: SaaS | Founders | Investors,e6e44528-cb7a-49c0-866a-07ab992e5fee,"SaaStr 791: CRO Confidential: How Codeium Built A Billion-Dollar AI Company and a Winning Sales Machine with VP of Worldwide Sales, Graham Moreno",https://traffic.libsyn.com/secure/saastr/2025_video_edits_-_CRO_confidential_-_Codium_-_spotify.mp3?dest-id=349407,2025-03-05T08:28:00,the-official-saastr-podcast-saas-founders-investors
https://saastr.libsyn.com/rss,The Official SaaStr Podcast: SaaS | Founders | Investors,0ce3112c-4b2c-4ece-a716-55372889cf0c,SaaStr 790: AI at Scale: 8 Learnings from monday.com Co-Founder and Co-Ceo Eran Zinman and SaaStr CEO and Founder Jason Lemkin,https://traffic.libsyn.com/secure/saastr/2025__video_edits_-_JML_-_monday.com_-_SPOtify_2.mp3?dest-id=349407,2025-02-28T07:17:00,the-official-saastr-podcast-saas-founders-investors
https://saastr.libsyn.com/rss,The Official SaaStr Podcast: SaaS | Founders | Investors,62c638e5-3379-4cf0-bb33-4fe4b4f93281,"SaaStr 789: 10 Things No One Tells You About Getting Acquired for $1.5B Steve Mitzenmacher, Former Vice President Corporate Development, Own Company",https://traffic.libsyn.com/secure/saastr/2025_WW_video_edits_-_own_acquisition_SPOTIFY.mp3?dest-id=349407,2025-02-26T06:00:00,the-official-saastr-podcast-saas-founders-investors
https://saastr.libsyn.com/rss,The Official SaaStr Podcast: SaaS | Founders | Investors,09f87aaf-fdce-4629-89a1-c167638500e1,SaaStr 788: The Real Data on What it Takes to Go Big and Eventually IPO with Meritech Capital,https://traffic.libsyn.com/secure/saastr/2024_Annual_video_edits_-_Meritech_Capital_session_-_SPOTIFY.mp3?dest-id=349407,2025-02-21T08:43:00,the-official-saastr-podcast-saas-founders-investors
https://saastr.libsyn.com/rss,The Official SaaStr Podcast: SaaS | Founders | Investors,ecbe542b-8345-427b-b54e-cee8a72a42bd,SaaStr 787: The 2025 SaaS Vibe Check: What Founders Need to Know Right Now with SaaStr CEO and Founder Jason Lemkin,https://traffic.libsyn.com/secure/saastr/2025_video_edits_-_JML_vibe_check_podcast_.mp3?dest-id=349407,2025-02-19T12:15:00,the-official-saastr-podcast-saas-founders-investors
https://saastr.libsyn.com/rss,The Official SaaStr Podcast: SaaS | Founders | Investors,976ff775-3fbc-4e73-a9e7-d3a8502b6dfe,SaaStr 786: Going Long: How Procore’s Founder Tooey Courtemanche Built a Billon-Dollar SaaS Empire Over 23 Years,https://traffic.libsyn.com/secure/saastr/2025__video_edits_-_JML_procore_podcast_-_SPOTIFY.mp3?dest-id=349407,2025-02-14T14:53:00,the-official-saastr-podcast-saas-founders-investors
https://saastr.libsyn.com/rss,The Official SaaStr Podcast: SaaS | Founders | Investors,836ddbcd-c7e2-4dc2-9ceb-508ad6911dce,"SaaStr 785: The Playbook for Going Upmarket with Stripe's CBO, Jeanne Dewitt Grosser, and Checkr's COO, Lindsey Scrase",https://traffic.libsyn.com/secure/saastr/2024_annual_video_edits_-_stripe_and_checkr_-_SPOTIFY.mp3?dest-id=349407,2025-02-12T08:53:00,the-official-saastr-podcast-saas-founders-investors
https://saastr.libsyn.com/rss,The Official SaaStr Podcast: SaaS | Founders | Investors,c430ef31-1655-4391-819f-a7cd4ed353a5,SaaStr 784: From $1M to $3B ARR: Databricks CRO Ron Gabrisko on Scaling a Revenue Rocket Ship,https://traffic.libsyn.com/secure/saastr/2025_CRO_Confidential_-_Databricks_-_spotify.mp3?dest-id=349407,2025-02-07T12:09:00,the-official-saastr-podcast-saas-founders-investors
https://saastr.libsyn.com/rss,The Official SaaStr Podcast: SaaS | Founders | Investors,5ff8dbe4-7477-4473-8d44-33903c0483fe,SaaStr 783: How to Build a World-Class Customer Success Machine - Top Lessons from the CRO of Notion and VP of CS at GitHub,https://traffic.libsyn.com/secure/saastr/2024_annual_video_edits_-_Notion_and_GitHub_-_SPOTIFY.mp3?dest-id=349407,2025-02-05T07:55:00,the-official-saastr-podcast-saas-founders-investors
https://saastr.libsyn.com/rss,The Official SaaStr Podcast: SaaS | Founders | Investors,0748da29-22e0-47b1-92eb-991f6aec0d88,SaaStr 782: The Future of AI in B2B SaaS: Insights from Synthesia's CEO and Theory Ventures. Hosted by SaaStr CEO Jason Lemkin,https://traffic.libsyn.com/secure/saastr/2025__video_edits_-_AI_day_-_opener_spotify_pod.mp3?dest-id=349407,2025-01-31T06:57:00,the-official-saastr-podcast-saas-founders-investors
https://saastr.libsyn.com/rss,The Official SaaStr Podcast: SaaS | Founders | Investors,4d538d6e-954c-450b-9bd3-ec3fcb0d0105,SaaStr 781: The RevOps Playbook: Owner.com CRO’s Secrets to Scaling,https://traffic.libsyn.com/secure/saastr/2025_annual_video_edits_-_SPOTIFY_-_owner_CRO_pod.mp3?dest-id=349407,2025-01-29T06:18:00,the-official-saastr-podcast-saas-founders-investors
https://saastr.libsyn.com/rss,The Official SaaStr Podcast: SaaS | Founders | Investors,7f54be60-6b2c-47f7-ae2c-e86a2ebbbbef,SaaStr 780: 9 Things You Can Do to Grow Faster this Year with SaaStr CEO and Founder Jason Lemkin,https://traffic.libsyn.com/secure/saastr/2025_WW_video_edits_-_SPOTIFY_-_JML_NY_resolutions.mp3?dest-id=349407,2025-01-24T08:27:00,the-official-saastr-podcast-saas-founders-investors
https://saastr.libsyn.com/rss,The Official SaaStr Podcast: SaaS | Founders | Investors,1eef9e03-0fdc-40d6-92ae-5f778e1d03e8,"SaaStr 789: What to Expect from a New CRO with Kathy Lord, CRO at Zensai and Jason Lemkin, SaaStr CEO and Founder",https://traffic.libsyn.com/secure/saastr/2025_WW_video_edits_-_SPOTIFY_-_Zensai_CRO.mp3?dest-id=349407,2025-01-22T07:24:00,the-official-saastr-podcast-saas-founders-investors
https://saastr.libsyn.com/rss,The Official SaaStr Podcast: SaaS | Founders | Investors,02e97088-2e2f-4fba-b672-acec67fe15f7,"SaaStr 788: Going Multi-Product in the Age of AI with Webflow, Rubrik, Zoom, and ProductBoard",https://traffic.libsyn.com/secure/saastr/2024_Annual_video_edits_-_AI_Product_Panel.mp3?dest-id=349407,2025-01-17T07:54:00,the-official-saastr-podcast-saas-founders-investors
https://saastr.libsyn.com/rss,The Official SaaStr Podcast: SaaS | Founders | Investors,dbde4d84-21c3-4eb1-9eba-cf62c88114c1,SaaStr 787: 10 Ways Sales is Different in Vertical SaaS with Mangomint’s VP of Sales Marchelle Mooney,https://traffic.libsyn.com/secure/saastr/2025_WW_video_edits_-_mangomint_-_coming_up.mp3?dest-id=349407,2025-01-15T08:21:00,the-official-saastr-podcast-saas-founders-investors
https://saastr.libsyn.com/rss,The Official SaaStr Podcast: SaaS | Founders | Investors,6153c0e9-30e3-4fa3-a407-e1cfc98a1751,"SaaStr 786: Adding AI to SaaS: Inside the AI Product Strategies of Figma, Cloudflare, GitHub and Ramp",https://traffic.libsyn.com/secure/saastr/2024_Annual_video_edits_-_SPOTIFY_-_Ramp_AI_Panel.mp3?dest-id=349407,2025-01-10T07:21:00,the-official-saastr-podcast-saas-founders-investors
https://saastr.libsyn.com/rss,The Official SaaStr Podcast: SaaS | Founders | Investors,3edefc4e-176c-4676-b840-389bd0832d83,SaaStr 785: Usage-Based Revenue Models: Successes and Pitfalls from Checkr COO Lindsey Scrase on CRO Confidential,https://traffic.libsyn.com/secure/saastr/2025_CRO_Confidential_video_edits_-_SPOTIFY_-_Checkr.mp3?dest-id=349407,2025-01-08T08:45:00,the-official-saastr-podcast-saas-founders-investors
https://saastr.libsyn.com/rss,The Official SaaStr Podcast: SaaS | Founders | Investors,d8cd7cf1-629c-44ae-ade9-e3ae8a4afd27,SaaStr 784: What Really Works When Hiring VPs and Executive Teams with HubSpot Co-Founder and Chairman Brian Halligan and SaaStr CEO and Founder Jason Lemkin,https://traffic.libsyn.com/secure/saastr/2025_JML_video_edits_-_SPOTIFY_-_Jason_-_Brian_-_HubSpot_Part_2.mp3?dest-id=349407,2025-01-03T08:22:00,the-official-saastr-podcast-saas-founders-investors
https://api.substack.com/feed/podcast/10845.rss,Lenny's Podcast: Product | Growth | Career,substack:post:162914366,Growth tactics from OpenAI and Stripe’s first marketer | Krithika Shankarraman,https://api.substack.com/feed/podcast/162914366/04142ff1262f6a1765a5063ceaaa6ba3.mp3,2025-05-25T11:01:00,lenny-s-podcast-product-growth-career
https://api.substack.com/feed/podcast/10845.rss,Lenny's Podcast: Product | Growth | Career,substack:post:162914323,"Unconventional product lessons from Binance, N26, Google, more | Mayur Kamat (CPO at N26, ex-Binance Head of Product)",https://api.substack.com/feed/podcast/162914323/655157b691de6bd54c41602cec0e0801.mp3,2025-05-22T11:01:00,lenny-s-podcast-product-growth-career
https://api.substack.com/feed/podcast/10845.rss,Lenny's Podcast: Product | Growth | Career,substack:post:162914299,Microsoft CPO: If you aren’t prototyping with AI you’re doing it wrong | Aparna Chennapragada,https://api.substack.com/feed/podcast/162914299/5768011c106cb25731e7e1737436f936.mp3,2025-05-18T11:01:00,lenny-s-podcast-product-growth-career
https://api.substack.com/feed/podcast/10845.rss,Lenny's Podcast: Product | Growth | Career,substack:post:162913215,"How Revolut trains world-class product managers: The “local CEO” model, raw intellect over experience, and a cultural obsession with building wow products | Dmitry Zlokazov (Head of Product)",https://api.substack.com/feed/podcast/162913215/1613d556e9faef2a6a180942424cdf25.mp3,2025-05-15T11:01:00,lenny-s-podcast-product-growth-career
https://api.substack.com/feed/podcast/10845.rss,Lenny's Podcast: Product | Growth | Career,substack:post:162911038,"How Palantir built the ultimate founder factory | Nabeel S. Qureshi (founder, writer, ex-Palantir)",https://api.substack.com/feed/podcast/162911038/04c57547d62db60799ff7356d3937333.mp3,2025-05-11T11:01:00,lenny-s-podcast-product-growth-career
https://api.substack.com/feed/podcast/10845.rss,Lenny's Podcast: Product | Growth | Career,substack:post:162572505,"How have I been complicit in creating the conditions I say I don’t want? | Jerry Colonna (CEO of Reboot, executive coach, former VC)",https://api.substack.com/feed/podcast/162572505/56b9d6748085bd4786a04eea0c2e02ad.mp3,2025-05-08T11:01:00,lenny-s-podcast-product-growth-career
https://api.substack.com/feed/podcast/10845.rss,Lenny's Podcast: Product | Growth | Career,substack:post:162381125,Inside Devin: The world’s first autonomous AI engineer that's set to write 50% of its company’s code by end of year | Scott Wu (CEO and co-founder of Cognition),https://api.substack.com/feed/podcast/162381125/f1513861ea6b86f3225bf5929d780330.mp3,2025-05-04T11:01:00,lenny-s-podcast-product-growth-career
https://api.substack.com/feed/podcast/10845.rss,Lenny's Podcast: Product | Growth | Career,substack:post:161570580,The rise of Cursor: The $300M ARR AI tool that engineers can’t stop using | Michael Truell (co-founder and CEO),https://api.substack.com/feed/podcast/161570580/bea0db06b534461f29fe59a1d9d0f2ef.mp3,2025-05-01T11:01:00,lenny-s-podcast-product-growth-career
https://api.substack.com/feed/podcast/10845.rss,Lenny's Podcast: Product | Growth | Career,substack:post:161842014,"Inside monday.com’s transformation: radical transparency, impact over output, and their path to $1B ARR | Daniel Lereya (Chief Product and Technology Officer)",https://api.substack.com/feed/podcast/161842014/48c6aa6d8bac51474ead42d4c3cbe815.mp3,2025-04-27T11:01:00,lenny-s-podcast-product-growth-career
https://api.substack.com/feed/podcast/10845.rss,Lenny's Podcast: Product | Growth | Career,substack:post:161580333,Announcing a brand-new podcast: “How I AI” with Claire Vo 🔥,https://api.substack.com/feed/podcast/161580333/f573990308ad5551b8b84142b816c075.mp3,2025-04-22T13:00:00,lenny-s-podcast-product-growth-career
https://api.substack.com/feed/podcast/10845.rss,Lenny's Podcast: Product | Growth | Career,substack:post:160891886,Building a magical AI code editor used by over 1 million developers in four months: The untold story of Windsurf | Varun Mohan (co-founder & CEO),https://api.substack.com/feed/podcast/160891886/f54b1530ae768ee231e0fef55629b4c8.mp3,2025-04-20T11:01:00,lenny-s-podcast-product-growth-career
https://api.substack.com/feed/podcast/10845.rss,Lenny's Podcast: Product | Growth | Career,substack:post:160373674,"Everyone’s an engineer now: Inside v0’s mission to create a hundred million builders | Guillermo Rauch (founder & CEO of Vercel, creators of v0 and Next.js)",https://api.substack.com/feed/podcast/160373674/0f790266e1b7f5d0504bb177bfb5f3a6.mp3,2025-04-13T11:01:00,lenny-s-podcast-product-growth-career
https://api.substack.com/feed/podcast/10845.rss,Lenny's Podcast: Product | Growth | Career,substack:post:160459836,"OpenAI’s CPO on how AI changes must-have skills, moats, coding, startup playbooks, more | Kevin Weil (CPO at OpenAI, ex-Instagram, Twitter)",https://api.substack.com/feed/podcast/160459836/d35639974fa953a9aa74f21024aaadb1.mp3,2025-04-10T11:01:00,lenny-s-podcast-product-growth-career
https://api.substack.com/feed/podcast/10845.rss,Lenny's Podcast: Product | Growth | Career,substack:post:159875088,"Become a better communicator: Specific frameworks to improve your clarity, influence, and impact | Wes Kao (coach, entrepreneur, advisor)",https://api.substack.com/feed/podcast/159875088/6dc950f012613eda9b3cc3102bc2a793.mp3,2025-04-06T11:01:00,lenny-s-podcast-product-growth-career
https://api.substack.com/feed/podcast/10845.rss,Lenny's Podcast: Product | Growth | Career,substack:post:159362953,"A better way to plan, build, and ship products | Ryan Singer (creator of “Shape Up,” early employee at 37signals)",https://api.substack.com/feed/podcast/159362953/275d38fa55ec341b80a86607472e20c2.mp3,2025-03-30T11:01:00,lenny-s-podcast-product-growth-career
https://api.substack.com/feed/podcast/10845.rss,Lenny's Podcast: Product | Growth | Career,substack:post:155278162,"How to win in the AI era: Ship a feature every week, embrace technical debt, ruthlessly cut scope, and create magic your competitors can't copy | Gaurav Misra (CEO and co-founder of Captions)",https://api.substack.com/feed/podcast/155278162/c5dddb7f81a8c1a5e9b072a7000604ef.mp3,2025-03-27T11:01:00,lenny-s-podcast-product-growth-career
https://api.substack.com/feed/podcast/10845.rss,Lenny's Podcast: Product | Growth | Career,substack:post:158951319,"Superhuman's secret to success: Ignoring most customer feedback, manually onboarding every new user, obsessing over every detail, and positioning around a single attribute: speed | Rahul Vohra (CEO)",https://api.substack.com/feed/podcast/158951319/02982aafcb6e8aa6bce6c69c4119d4ca.mp3,2025-03-23T11:01:00,lenny-s-podcast-product-growth-career
https://api.substack.com/feed/podcast/10845.rss,Lenny's Podcast: Product | Growth | Career,substack:post:158784718,"The hidden power of introverts: How to thrive without changing who you are | Susan Cain (author of ""Quiet"")",https://api.substack.com/feed/podcast/158784718/d254812814e78d1e87614cc15b3c1696.mp3,2025-03-16T11:01:00,lenny-s-podcast-product-growth-career
https://api.substack.com/feed/podcast/10845.rss,Lenny's Podcast: Product | Growth | Career,substack:post:158385460,Inside Bolt: From near-death to ~$40m ARR in 5 months—one of the fastest-growing products in history | Eric Simons (founder & CEO of StackBlitz),https://api.substack.com/feed/podcast/158385460/50447ea06a52da363d5faa358a2ce627.mp3,2025-03-13T11:01:00,lenny-s-podcast-product-growth-career
https://api.substack.com/feed/podcast/10845.rss,Lenny's Podcast: Product | Growth | Career,substack:post:158145804,Building Lovable: $10M ARR in 60 days with 15 people | Anton Osika (CEO and co-founder),https://api.substack.com/feed/podcast/158145804/fb2a8aea55b4844279cd542728dbb383.mp3,2025-03-09T11:01:00,lenny-s-podcast-product-growth-career
